source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
Health Care Provider,0,JNJ_CERNER_PROV_SPEC,Health Care Provider,0,,1970-01-01,2099-12-31,
Nephrology,0,JNJ_CERNER_PROV_SPEC,Nephrology,38004479,Specialty,1970-01-01,2099-12-31,
"Surgery, Plastic",0,JNJ_CERNER_PROV_SPEC,"Surgery, Plastic",38004467,Specialty,1970-01-01,2099-12-31,
Oncology,0,JNJ_CERNER_PROV_SPEC,Oncology,38004507,Specialty,1970-01-01,2099-12-31,
Resident,0,JNJ_CERNER_PROV_SPEC,Resident,0,,1970-01-01,2099-12-31,
Pathology,0,JNJ_CERNER_PROV_SPEC,Pathology,38004466,Specialty,1970-01-01,2099-12-31,
Nurse Practitioner,0,JNJ_CERNER_PROV_SPEC,Nurse Practitioner,38004487,Specialty,1970-01-01,2099-12-31,
Physician's Assistant,0,JNJ_CERNER_PROV_SPEC,Physician's Assistant,38004512,Specialty,1970-01-01,2099-12-31,
Pathologist,0,JNJ_CERNER_PROV_SPEC,Pathologist,38004466,Specialty,1970-01-01,2099-12-31,
"Surgery, Maxillofacial",0,JNJ_CERNER_PROV_SPEC,"Surgery, Maxillofacial",38004504,Specialty,1970-01-01,2099-12-31,
Infectious Diseases,0,JNJ_CERNER_PROV_SPEC,Infectious Diseases,38004484,Specialty,1970-01-01,2099-12-31,
General Medicine/Internal Medicine,0,JNJ_CERNER_PROV_SPEC,General Medicine/Internal Medicine,38004456,Specialty,1970-01-01,2099-12-31,
Endocrinology,0,JNJ_CERNER_PROV_SPEC,Endocrinology,38004485,Specialty,1970-01-01,2099-12-31,
"Radiology, Radiation Oncology",0,JNJ_CERNER_PROV_SPEC,"Radiology, Radiation Oncology",38004509,Specialty,1970-01-01,2099-12-31,
Allied Health Provider,0,JNJ_CERNER_PROV_SPEC,Allied Health Provider,0,,1970-01-01,2099-12-31,
Rheumatology,0,JNJ_CERNER_PROV_SPEC,Rheumatology,38004491,Specialty,1970-01-01,2099-12-31,
"Surgery, Vascular",0,JNJ_CERNER_PROV_SPEC,"Surgery, Vascular",38004496,Specialty,1970-01-01,2099-12-31,
Radiology Resident,0,JNJ_CERNER_PROV_SPEC,Radiology Resident,45756825,ABMS,1970-01-01,2099-12-31,
Optometry,0,JNJ_CERNER_PROV_SPEC,Optometry,38004481,Specialty,1970-01-01,2099-12-31,
Chiropractor,0,JNJ_CERNER_PROV_SPEC,Chiropractor,38004475,Specialty,1970-01-01,2099-12-31,
Psychology,0,JNJ_CERNER_PROV_SPEC,Psychology,38004488,Specialty,1970-01-01,2099-12-31,
"Surgery, Pediatric",0,JNJ_CERNER_PROV_SPEC,"Surgery, Pediatric",45756819,ABMS,1970-01-01,2099-12-31,
"Surgery, Cardiovascular/Thoracic",0,JNJ_CERNER_PROV_SPEC,"Surgery, Cardiovascular/Thoracic",45756830,ABMS,1970-01-01,2099-12-31,
Neonatology,0,JNJ_CERNER_PROV_SPEC,Neonatology,44777690,HES Specialty,1970-01-01,2099-12-31,
Allergy and Immunology,0,JNJ_CERNER_PROV_SPEC,Allergy and Immunology,38004448,Specialty,1970-01-01,2099-12-31,
"Pediatrics, Gastroenterology",0,JNJ_CERNER_PROV_SPEC,"Pediatrics, Gastroenterology",45756810,ABMS,1970-01-01,2099-12-31,
Alternative Health Provider,0,JNJ_CERNER_PROV_SPEC,Alternative Health Provider,0,,1970-01-01,2099-12-31,
"Cardiology, Pediatric",0,JNJ_CERNER_PROV_SPEC,"Cardiology, Pediatric",45756805,ABMS,1970-01-01,2099-12-31,
Pathology Resident,0,JNJ_CERNER_PROV_SPEC,Pathology Resident,38004466,Specialty,1970-01-01,2099-12-31,
"Anesthesiology, Pain Management",0,JNJ_CERNER_PROV_SPEC,"Anesthesiology, Pain Management",38004494,Specialty,1970-01-01,2099-12-31,
Pharmacist,0,JNJ_CERNER_PROV_SPEC,Pharmacist,38004520,Specialty,1970-01-01,2099-12-31,
"Internal Medicine, Geriatric",0,JNJ_CERNER_PROV_SPEC,"Internal Medicine, Geriatric",38004478,Specialty,1970-01-01,2099-12-31,
Critical Care Medicine,0,JNJ_CERNER_PROV_SPEC,Critical Care Medicine,38004500,Specialty,1970-01-01,2099-12-31,
No Value / Undefined,0,JNJ_CERNER_PROV_SPEC,No Value / Undefined,0,,1970-01-01,2099-12-31,
Proxy,0,JNJ_CERNER_PROV_SPEC,Proxy,0,,1970-01-01,2099-12-31,
Hematology,0,JNJ_CERNER_PROV_SPEC,Hematology,38004501,Specialty,1970-01-01,2099-12-31,
"Surgery, Thoracic",0,JNJ_CERNER_PROV_SPEC,"Surgery, Thoracic",38004473,Specialty,1970-01-01,2099-12-31,
Laboratory,0,JNJ_CERNER_PROV_SPEC,Laboratory,38004692,Specialty,1970-01-01,2099-12-31,
"Surgery, Urology",0,JNJ_CERNER_PROV_SPEC,"Surgery, Urology",38004474,Specialty,1970-01-01,2099-12-31,
"Surgery, Colon & Rectal",0,JNJ_CERNER_PROV_SPEC,"Surgery, Colon & Rectal",38004471,Specialty,1970-01-01,2099-12-31,
"Pediatrics, Critical Care",0,JNJ_CERNER_PROV_SPEC,"Pediatrics, Critical Care",45756806,ABMS,1970-01-01,2099-12-31,
Midwife,0,JNJ_CERNER_PROV_SPEC,Midwife,38004482,Specialty,1970-01-01,2099-12-31,
Womens Health,0,JNJ_CERNER_PROV_SPEC,Womens Health,0,,1970-01-01,2099-12-31,
"Pathology, Anatomic And Clinical",0,JNJ_CERNER_PROV_SPEC,"Pathology, Anatomic And Clinical",45756795,ABMS,1970-01-01,2099-12-31,
Sports Medicine,0,JNJ_CERNER_PROV_SPEC,Sports Medicine,45756828,ABMS,1970-01-01,2099-12-31,
"Surgery, Ophthalmology",0,JNJ_CERNER_PROV_SPEC,"Surgery, Ophthalmology",38004463,Specialty,1970-01-01,2099-12-31,
Registered Nurse,0,JNJ_CERNER_PROV_SPEC,Registered Nurse,38003716,NUCC,1970-01-01,2099-12-31,
"Pediatrics, Emergency Medicine",0,JNJ_CERNER_PROV_SPEC,"Pediatrics, Emergency Medicine",45756808,ABMS,1970-01-01,2099-12-31,
"Pediatrics, Neurology",0,JNJ_CERNER_PROV_SPEC,"Pediatrics, Neurology",44777781,HES Specialty,1970-01-01,2099-12-31,
"Pediatrics, Endocrinology",0,JNJ_CERNER_PROV_SPEC,"Pediatrics, Endocrinology",45756809,ABMS,1970-01-01,2099-12-31,
"Psychiatry, Child/Adolescent",0,JNJ_CERNER_PROV_SPEC,"Psychiatry, Child/Adolescent",45756756,ABMS,1970-01-01,2099-12-31,
Preventive Medicine,0,JNJ_CERNER_PROV_SPEC,Preventive Medicine,38004503,Specialty,1970-01-01,2099-12-31,
"Medical Genetics, Clinical Genetics - M.",0,JNJ_CERNER_PROV_SPEC,"Medical Genetics, Clinical Genetics - M.",45756782,ABMS,1970-01-01,2099-12-31,
"Pediatrics, Neonatal-Perinatal Medicine",0,JNJ_CERNER_PROV_SPEC,"Pediatrics, Neonatal-Perinatal Medicine",45756786,ABMS,1970-01-01,2099-12-31,
Certified Registered Nurse Anesthetist,0,JNJ_CERNER_PROV_SPEC,Certified Registered Nurse Anesthetist,38004483,Specialty,1970-01-01,2099-12-31,
"Anesthesiology, Pediatric",0,JNJ_CERNER_PROV_SPEC,"Anesthesiology, Pediatric",45756804,ABMS,1970-01-01,2099-12-31,
Public Health,0,JNJ_CERNER_PROV_SPEC,Public Health,45756824,ABMS,1970-01-01,2099-12-31,
Nuclear Medicine,0,JNJ_CERNER_PROV_SPEC,Nuclear Medicine,38004476,Specialty,1970-01-01,2099-12-31,
Audiology,0,JNJ_CERNER_PROV_SPEC,Audiology,38004489,Specialty,1970-01-01,2099-12-31,
"Transplantation, Thoracic/Lung",0,JNJ_CERNER_PROV_SPEC,"Transplantation, Thoracic/Lung",0,,1970-01-01,2099-12-31,
Phlebotomist,0,JNJ_CERNER_PROV_SPEC,Phlebotomist,0,,1970-01-01,2099-12-31,
Adult and Pediatric Clinic,0,JNJ_CERNER_PROV_SPEC,Adult and Pediatric Clinic,0,,1970-01-01,2099-12-31,
Proctology,0,JNJ_CERNER_PROV_SPEC,Proctology,0,,1970-01-01,2099-12-31,
"Pathology, Surgical",0,JNJ_CERNER_PROV_SPEC,"Pathology, Surgical",0,,1970-01-01,2099-12-31,
"Pathology, Cytopathology",0,JNJ_CERNER_PROV_SPEC,"Pathology, Cytopathology",0,,1970-01-01,2099-12-31,
Epidemiology,0,JNJ_CERNER_PROV_SPEC,Epidemiology,0,,1970-01-01,2099-12-31,
"Pathology, Radioisotopic",0,JNJ_CERNER_PROV_SPEC,"Pathology, Radioisotopic",0,,1970-01-01,2099-12-31,
"Not a Medical Specialty, Obsolete",0,JNJ_CERNER_PROV_SPEC,"Not a Medical Specialty, Obsolete",0,,1970-01-01,2099-12-31,
